"Marca temporal","a) De favor, me podría ayudar con que la última persona que cumplió años en su hogar sea quien conteste la encuesta. ","b)	¿Vive usted en esta casa?","c)	¿Cuenta con credencial de lector vigente domiciliaria con esta vivienda?","d)	Me podría decir su edad, de favor ","e)	Anotar sexo sin preguntar","1.	Pensando en cómo se ha sentido en la última semana, ¿qué emoción describe mejor su estado de ánimo?","2.	¿Qué tan seguro está de asistir a votar en las próximas elecciones del 6 de junio?","3.	Si en las próximas elecciones para Presidente Municipal de Tuxtla Gutiérrez los candidatos fueran los siguientes, ¿por quién votaría usted?","4.	Independientemente de por quién ha votado en pasadas elecciones, ¿actualmente con cuál partido se siente usted más identificado? ","5.	¿Cuál es el servicio público que más ha mejorado en su colonia durante los últimos tres años?","6.	¿Cuál es el servicio público que más ha empeorado en su colonia durante los últimos tres años?","7.	En general, ¿usted aprueba o desaprueba la forma en que el presidente Andrés Manuel López Obrador realiza su trabajo?","8.	En general, ¿usted aprueba o desaprueba la forma en que su presidente municipal Carlos Morales realiza su trabajo? ","¿Cuál es su estado civil?","¿Cuál es su último grado de estudios concluido?","¿Cuál es su principal ocupación?","En total y contándose usted, ¿cuántas personas viven en su casa?","Número de equipo","Número del encuestador","Nombre del encuestador","Sección","Manzana","Persona"
"2021/04/16 9:03:37 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","f) Seguridad pública","a) Aprueba mucho","c) Desaprueba poco","e) Viudo","d) Preparatoria","i) Empleado en el sector privado","f) 6","4","19","Fatima","1724","22","6"
"2021/04/16 9:04:08 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","f) 65 años o más","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","e) Agua potable","b) Aprueba poco","a) Aprueba mucho","a) Soltero","b) Primaria","j) Trabaja por su cuenta","a) 1","4","17","Tadeo","1724","22","2"
"2021/04/16 9:06:59 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","a) No iré a votar","a) Carlos Morales, por MORENA","e) MORENA","j) Ninguno (No leer)","e) Agua potable","d) Desaprueba mucho","d) Desaprueba mucho","b) Casado","b) Primaria","a) Ama de casa","e) 5","4","19","Fatima","1708","22","6"
"2021/04/16 9:07:51 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","f) Seguridad pública","99) No sabe / No contesta (No leer)","99) No sabe / No contesta (No leer)","b) Casado","c) Secundaria","j) Trabaja por su cuenta","f) 6","4","18","Mau","1724","22","4"
"2021/04/16 9:09:13 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","c) Alumbrado público","j) Ninguno (No leer)","a) Aprueba mucho","b) Aprueba poco","b) Casado","b) Primaria","j) Trabaja por su cuenta","c) 3","4","20","Pedro","1724","22","8"
"2021/04/16 9:09:20 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","h) Estresado","b) Todavía no sé si iré a votar","b) Willy Ochoa, por PRI, PAN y PRD","e) MORENA","g) Pavimentación de calles","f) Seguridad pública","b) Aprueba poco","b) Aprueba poco","a) Soltero","c) Secundaria","j) Trabaja por su cuenta","e) 5","4","16","Rolando","1724","8","6"
"2021/04/16 9:17:09 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","f) 65 años o más","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","j) Ninguno (No leer)","g) Pavimentación de calles","b) Aprueba poco","a) Aprueba mucho","b) Casado","c) Secundaria","c) Jubilado","c) 3","4","17","Tadeo","1724","20","1"
"2021/04/16 9:18:13 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","e) Agua potable","j) Ninguno (No leer)","a) Aprueba mucho","a) Aprueba mucho","e) Viudo","d) Preparatoria","c) Jubilado","b) 2","4","19","Fatima","1708","20","5"
"2021/04/16 9:19:10 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","j) Ninguno (No leer)","a) Aprueba mucho","b) Aprueba poco","e) Viudo","c) Secundaria","c) Jubilado","c) 3","4","18","Mau","1724","20","3"
"2021/04/16 9:21:26 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","a) Hombre","h) Estresado","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","e) MORENA","b) Recolección de basura","f) Seguridad pública","99) No sabe / No contesta (No leer)","c) Desaprueba poco","a) Soltero","d) Preparatoria","e) Estudiante y trabaja","d) 4","4","20","Pedro","1724","20","7"
"2021/04/16 9:21:31 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","h) Estresado","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","b) Recolección de basura","f) Seguridad pública","b) Aprueba poco","b) Aprueba poco","a) Soltero","d) Preparatoria","h) Empleado en el sector público","c) 3","4","16","Rolando","1724","8","7"
"2021/04/16 9:22:05 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","g) Pavimentación de calles","a) Aprueba mucho","d) Desaprueba mucho","e) Viudo","c) Secundaria","a) Ama de casa","d) 4","4","19","Fatima","1724","20","6"
"2021/04/16 9:22:08 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","g) Pavimentación de calles","b) Aprueba poco","b) Aprueba poco","b) Casado","b) Primaria","b) Ama de casa y trabaja","b) 2","4","17","Tadeo","1724","20","2"
"2021/04/16 9:26:57 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","c) Alumbrado público","g) Pavimentación de calles","a) Aprueba mucho","a) Aprueba mucho","b) Casado","b) Primaria","j) Trabaja por su cuenta","e) 5","4","20","Pedro","1724","20","8"
"2021/04/16 9:28:06 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","a) Hombre","a) Feliz","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","f) Seguridad pública","a) Aprueba mucho","b) Aprueba poco","b) Casado","e) Licenciatura","c) Jubilado","c) 3","4","18","Mau","1724","20","4"
"2021/04/16 9:28:07 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","b) 25 a 34 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","f) Seguridad pública","a) Aprueba mucho","b) Aprueba poco","a) Soltero","d) Preparatoria","e) Estudiante y trabaja","c) 3","4","16","Rolando","1724","8","8"
"2021/04/16 9:35:31 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","h) Estresado","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","e) MORENA","j) Ninguno (No leer)","j) Ninguno (No leer)","c) Desaprueba poco","b) Aprueba poco","b) Casado","b) Primaria","j) Trabaja por su cuenta","c) 3","4","20","Pedro","1724","6","6"
"2021/04/16 9:39:21 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","e) MORENA","a) Educación pública","f) Seguridad pública","a) Aprueba mucho","b) Aprueba poco","b) Casado","d) Preparatoria","i) Empleado en el sector privado","c) 3","4","17","Tadeo","1708","35","1"
"2021/04/16 9:41:01 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","h) Ninguno (No leer)","e) Agua potable","f) Seguridad pública","a) Aprueba mucho","a) Aprueba mucho","a) Soltero","d) Preparatoria","d) Estudiante","g) 7","4","19","Fatima","1708","29","5"
"2021/04/16 9:41:45 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","e) MORENA","b) Recolección de basura","a) Educación pública","c) Desaprueba poco","c) Desaprueba poco","b) Casado","b) Primaria","j) Trabaja por su cuenta","b) 2","4","20","Pedro","1724","6","7"
"2021/04/16 9:45:42 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","e) Agua potable","a) Aprueba mucho","a) Aprueba mucho","b) Casado","d) Preparatoria","a) Ama de casa","f) 6","4","18","Mau","1708","35","3"
"2021/04/16 9:46:28 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","b) Willy Ochoa, por PRI, PAN y PRD","b) PRI","b) Recolección de basura","f) Seguridad pública","d) Desaprueba mucho","d) Desaprueba mucho","c) Unión libre","c) Secundaria","i) Empleado en el sector privado","c) 3","4","17","Tadeo","1708","35","2"
"2021/04/16 9:49:57 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","a) Feliz","b) Todavía no sé si iré a votar","d) Paco Rojas, por Movimiento Ciudadano","d) Movimiento Ciudadano","b) Recolección de basura","f) Seguridad pública","a) Aprueba mucho","b) Aprueba poco","a) Soltero","e) Licenciatura","h) Empleado en el sector público","g) 7","4","20","Pedro","1724","6","8"
"2021/04/16 9:50:18 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","e) Agua potable","99) No sabe / No contesta (No leer)","99) No sabe / No contesta (No leer)","e) Viudo","a) No estudió","a) Ama de casa","a) 1","4","18","Mau","1708","35","4"
"2021/04/16 9:51:17 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","j) Ninguno (No leer)","b) Aprueba poco","b) Aprueba poco","e) Viudo","a) No estudió","j) Trabaja por su cuenta","b) 2","4","19","Fatima","1708","29","6"
"2021/04/16 10:04:07 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","f) Triste","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","i) Transporte público","a) Educación pública","b) Aprueba poco","99) No sabe / No contesta (No leer)","b) Casado","c) Secundaria","j) Trabaja por su cuenta","b) 2","4","18","Mau","1708","35","8"
"2021/04/16 10:08:30 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","c) Alumbrado público","f) Seguridad pública","a) Aprueba mucho","a) Aprueba mucho","b) Casado","e) Licenciatura","a) Ama de casa","d) 4","4","16","Rolando","1708","30","4"
"2021/04/16 10:15:20 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","e) MORENA","c) Alumbrado público","e) Agua potable","a) Aprueba mucho","d) Desaprueba mucho","c) Unión libre","c) Secundaria","i) Empleado en el sector privado","e) 5","4","20","Pedro","1708","35","7"
"2021/04/16 10:24:16 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","d) Preocupado","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","f) Seguridad pública","a) Aprueba mucho","a) Aprueba mucho","b) Casado","e) Licenciatura","h) Empleado en el sector público","b) 2","4","17","Tadeo","1708","29","1"
"2021/04/16 10:25:40 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","a) Hombre","d) Preocupado","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","i) No sabe / No contesta (No leer)","b) Recolección de basura","c) Alumbrado público","b) Aprueba poco","c) Desaprueba poco","b) Casado","e) Licenciatura","j) Trabaja por su cuenta","c) 3","4","19","Fatima","1708","29","6"
"2021/04/16 10:26:52 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","d) Preocupado","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","j) Ninguno (No leer)","a) Aprueba mucho","a) Aprueba mucho","b) Casado","c) Secundaria","h) Empleado en el sector público","e) 5","4","17","Tadeo","1708","29","2"
"2021/04/16 10:30:01 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","j) Ninguno (No leer)","j) Ninguno (No leer)","a) Aprueba mucho","b) Aprueba poco","e) Viudo","b) Primaria","a) Ama de casa","b) 2","4","20","Pedro","1708","29","7"
"2021/04/16 10:32:13 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","99) No sabe / No contesta (No leer)","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","j) Ninguno (No leer)","j) Ninguno (No leer)","b) Aprueba poco","a) Aprueba mucho","b) Casado","b) Primaria","j) Trabaja por su cuenta","e) 5","4","18","Mau","1708","29","3"
"2021/04/16 10:34:35 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","c)Jorge Martínez, por el Partido Verde","e) MORENA","b) Recolección de basura","e) Agua potable","a) Aprueba mucho","b) Aprueba poco","b) Casado","d) Preparatoria","j) Trabaja por su cuenta","b) 2","4","20","Pedro","1708","29","8"
"2021/04/16 10:40:05 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","99) No sabe / No contesta (No leer)","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","j) Ninguno (No leer)","a) Aprueba mucho","a) Aprueba mucho","a) Soltero","f) Posgrado","j) Trabaja por su cuenta","h) 8 o más","4","18","Mau","1708","29","4"
"2021/04/16 11:03:59 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","Trabajando","b) Todavía no sé si iré a votar","d) Paco Rojas, por Movimiento Ciudadano","h) Ninguno (No leer)","g) Pavimentación de calles","Todo","d) Desaprueba mucho","d) Desaprueba mucho","b) Casado","c) Secundaria","a) Ama de casa","b) 2","4","18","Mau","1708","22","3"
"2021/04/16 11:05:49 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","a) Partido Verde","j) Ninguno (No leer)","e) Agua potable","c) Desaprueba poco","c) Desaprueba poco","e) Viudo","e) Licenciatura","a) Ama de casa","h) 8 o más","4","19","Fatima","1708","22","5"
"2021/04/16 11:08:41 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","d) Preocupado","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","d) Drenaje","99) No sabe / No contesta (No leer)","d) Desaprueba mucho","a) Soltero","d) Preparatoria","a) Ama de casa","e) 5","4","20","Pedro","1708","22","7"
"2021/04/16 12:20:56 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","e) Agua potable","b) Aprueba poco","a) Aprueba mucho","b) Casado","c) Secundaria","a) Ama de casa","h) 8 o más","4","19","Fatima","1732","44","5"
"2021/04/16 12:21:24 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","b) PRI","j) Ninguno (No leer)","g) Pavimentación de calles","b) Aprueba poco","c) Desaprueba poco","b) Casado","c) Secundaria","b) Ama de casa y trabaja","d) 4","4","17","Tadeo","1732","44","1"
"2021/04/16 12:21:50 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","e) MORENA","j) Ninguno (No leer)","j) Ninguno (No leer)","a) Aprueba mucho","c) Desaprueba poco","e) Viudo","a) No estudió","c) Jubilado","c) 3","4","18","Mau","1732","44","3"
"2021/04/16 12:22:13 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","j) Ninguno (No leer)","g) Pavimentación de calles","d) Desaprueba mucho","d) Desaprueba mucho","a) Soltero","c) Secundaria","j) Trabaja por su cuenta","h) 8 o más","4","20","Pedro","1742","44","7"
"2021/04/16 12:25:06 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","b) PRI","j) Ninguno (No leer)","g) Pavimentación de calles","a) Aprueba mucho","a) Aprueba mucho","b) Casado","a) No estudió","c) Jubilado","c) 3","4","18","Mau","1732","44","4"
"2021/04/16 12:25:20 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","a) 18 a 24 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","c) Alumbrado público","g) Pavimentación de calles","b) Aprueba poco","c) Desaprueba poco","c) Unión libre","d) Preparatoria","e) Estudiante y trabaja","d) 4","4","17","Tadeo","1732","44","2"
"2021/04/16 12:25:36 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","a) Feliz","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","e) MORENA","b) Recolección de basura","c) Alumbrado público","a) Aprueba mucho","b) Aprueba poco","b) Casado","c) Secundaria","i) Empleado en el sector privado","f) 6","4","19","Fatima","1732","44","6"
"2021/04/16 12:28:41 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","a) Feliz","b) Todavía no sé si iré a votar","d) Paco Rojas, por Movimiento Ciudadano","c) PAN","c) Alumbrado público","g) Pavimentación de calles","c) Desaprueba poco","d) Desaprueba mucho","b) Casado","d) Preparatoria","a) Ama de casa","c) 3","4","20","Pedro","1742","44","8"
"2021/04/16 12:29:31 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","Danny Guillen","e) MORENA","j) Ninguno (No leer)","f) Seguridad pública","a) Aprueba mucho","c) Desaprueba poco","b) Casado","e) Licenciatura","i) Empleado en el sector privado","f) 6","4","18","Mau","1708","22","4"
"2021/04/16 12:31:26 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","c) Tranquilo","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","f) Seguridad pública","d) Desaprueba mucho","d) Desaprueba mucho","b) Casado","e) Licenciatura","j) Trabaja por su cuenta","f) 6","4","17","Tadeo","1708","22","1"
"2021/04/16 12:31:26 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","j) Ninguno (No leer)","c) Alumbrado público","b) Aprueba poco","d) Desaprueba mucho","a) Soltero","a) No estudió","j) Trabaja por su cuenta","g) 7","4","19","Fatima","1708","22","6"
"2021/04/16 12:41:10 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","Confidencial","Confidencial","j) Ninguno (No leer)","g) Pavimentación de calles","b) Aprueba poco","d) Desaprueba mucho","e) Viudo","c) Secundaria","b) Ama de casa y trabaja","e) 5","4","20","Pedro","1708","22","8"
"2021/04/16 12:43:26 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","h) Estresado","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","j) Ninguno (No leer)","j) Ninguno (No leer)","d) Desaprueba mucho","d) Desaprueba mucho","b) Casado","b) Primaria","a) Ama de casa","h) 8 o más","4","16","Rolando","1708","22","2"
"2021/04/16 12:56:46 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","e) MORENA","f) Seguridad pública","e) Agua potable","a) Aprueba mucho","b) Aprueba poco","b) Casado","e) Licenciatura","h) Empleado en el sector público","b) 2","4","17","Tadeo","1732","30","1"
"2021/04/16 12:58:13 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","c) Alumbrado público","g) Pavimentación de calles","a) Aprueba mucho","c) Desaprueba poco","e) Viudo","a) No estudió","a) Ama de casa","g) 7","4","19","Fatima","1732","30","5"
"2021/04/16 12:59:56 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","e) MORENA","Todos los servicio son buenos ","j) Ninguno (No leer)","a) Aprueba mucho","a) Aprueba mucho","b) Casado","b) Primaria","i) Empleado en el sector privado","e) 5","4","18","Mau","1732","30","3"
"2021/04/16 1:01:23 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","a) Hombre","c) Tranquilo","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","g) Pavimentación de calles","c) Desaprueba poco","d) Desaprueba mucho","e) Viudo","b) Primaria","f) Desempleado","a) 1","4","20","Pedro","1732","30","7"
"2021/04/16 1:02:06 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","c) Tranquilo","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","d) Drenaje","b) Aprueba poco","b) Aprueba poco","b) Casado","d) Preparatoria","a) Ama de casa","e) 5","4","17","Tadeo","1732","10","2"
"2021/04/16 1:04:56 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","g) Pavimentación de calles","b) Aprueba poco","b) Aprueba poco","e) Viudo","a) No estudió","a) Ama de casa","a) 1","4","18","Mau","1732","30","4"
"2021/04/16 1:06:30 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","c) Alumbrado público","f) Seguridad pública","a) Aprueba mucho","c) Desaprueba poco","e) Viudo","a) No estudió","l) No contesta (No leer)","c) 3","4","19","Fatima","1732","30","6"
"2021/04/16 1:07:35 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","h) Estresado","c) Estoy seguro que iré a votar","Es secreto","f) PRD","j) Ninguno (No leer)","g) Pavimentación de calles","c) Desaprueba poco","b) Aprueba poco","b) Casado","b) Primaria","a) Ama de casa","b) 2","4","20","Pedro","1732","30","8"
"2021/04/16 1:17:18 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","c) Tranquilo","a) No iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","j) Ninguno (No leer)","c) Desaprueba poco","c) Desaprueba poco","b) Casado","d) Preparatoria","h) Empleado en el sector público","c) 3","4","19","Fatima","1732","48","5"
"2021/04/16 1:18:40 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","b) Aburrido","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","h) Ninguno (No leer)","b) Recolección de basura","j) Ninguno (No leer)","a) Aprueba mucho","99) No sabe / No contesta (No leer)","b) Casado","c) Secundaria","a) Ama de casa","h) 8 o más","4","18","Mau","1732","48","3"
"2021/04/16 1:20:25 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","d) Preocupado","b) Todavía no sé si iré a votar","d) Paco Rojas, por Movimiento Ciudadano","d) Movimiento Ciudadano","c) Alumbrado público","g) Pavimentación de calles","a) Aprueba mucho","b) Aprueba poco","b) Casado","d) Preparatoria","e) Estudiante y trabaja","d) 4","4","19","Fatima","1732","48","6"
"2021/04/16 1:20:43 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","b) Recolección de basura","f) Seguridad pública","b) Aprueba poco","b) Aprueba poco","a) Soltero","c) Secundaria","d) Estudiante","d) 4","4","20","Pedro","1732","48","7"
